Date,avg_ADX,avg_aroonUp,avg_aroonDn,avg_ATR,avg_BBands_up,avg_BBands_mid,avg_BBands_dn,avg_CCI,avg_chaikinVolatility,avg_CLV,avg_CMOClose,avg_CTI,avg_Donchian_up,avg_Donchian_mid,avg_Donchian_dn,avg_DPOClose,avg_DVIClose,avg_GMMAClose,avg_KSTClose,avg_lagsClose,avg_MACD,avg_PBands_up,avg_PBands_mid,avg_PBands_dn,avg_ROCClose,avg_momentumClose,avg_RSIClose,avg_runSum,avg_runMin,avg_runMax,avg_runMedian,avg_SAR,avg_SMAClose,avg_EMAClose,avg_DEMAClose,avg_SNR,avg_SMI,avg_TDI,avg_TRIX,avg_ultimateOscillator,avg_VHF,avg_volatility,avg_williamsAD,avg_WPR,avg_ZigZag,Y
2016-04-28,46.643815794736454,49.9208547685002,58.33003561535417,0.5039689503026353,2095.9050315697696,2093.847753166391,2091.7904747630123,-8.516828159640138,7.014939543462592,-0.05921114282570662,-8.322045567586471,-0.09744723034881121,2095.639396643506,2093.791498776593,2091.9436009096794,0.08409639220283723,547.9411155567933,2093.86505307912,-0.004684794498295482,-0.057597689154685106,-0.3102052191243173,2146.1939469955505,2093.847753166391,2041.5015593372311,-0.0027598309094081226,-0.057597689154685106,45.219376487500945,20935.812265501656,2092.621895220351,2094.5049454409454,2093.5908927089413,2092.995049836938,2093.847753166391,2093.8143173685758,2093.4026145315243,0.5005758731911008,-10.620602126959902,45.32747874204782,-0.002397187523741653,46.81063670893067,0.5005758731911008,0.00157134779034665,-0.05921114282570662,-53.02425087651594,,0
2016-04-29,44.62076196672654,50.929956470122676,58.15195884447962,0.7396841666588012,2062.8258248107513,2060.2386530521553,2057.6514812935593,-8.582128283150336,1.1634577247026172,-0.42081377064205333,-9.1146748231728,-0.05463470477398623,2062.7516890402744,2060.2727675758892,2057.7938461115036,0.04313994622005999,378.27827049188693,2060.485174014357,-0.005045686389074297,-0.042598332785040424,-0.3391668836374847,2111.744619378459,2060.2386530521553,2008.7326867258514,-0.0020580885592420602,-0.042598332785040424,45.684497391397265,20600.326455568917,2058.7901395042404,2061.3068968544108,2060.0165315634576,2059.359249044311,2060.2386530521553,2060.2637062889457,2059.7966536564636,0.47038808915561314,-12.024353391163382,45.68737646403515,-0.0021094777395521042,48.14928829149437,0.47038808915561314,0.002142010660018045,-0.42081377064205333,-54.23187100614358,,1
2016-05-02,36.56041200295754,64.04827859121488,42.26355362089434,0.6076325110422985,2075.752043262542,2074.086472206376,2072.4209011502107,36.37498920286048,-1.3079764861754322,0.02801511016805167,15.72600497567576,0.28961815790758993,2075.753695518758,2074.082757032651,2072.411818546544,-0.06965574650053175,400.9253159147638,2073.9056498662903,0.004643613223535087,0.03910577335682193,0.310345730963032,2125.938634011535,2074.086472206376,2022.2343104012173,0.0018884841260019619,0.03910577335682193,57.919601684663895,20742.867771944988,2073.434079225119,2075.1644887114726,2074.278780278216,2074.030370344554,2074.086472206376,2074.073839741661,2074.4982306345096,0.3987928882568877,21.024988280922408,57.903307340713376,0.0020103502569778038,52.86807932315071,0.3987928882568877,0.0017642207924441116,0.02801511016805167,-39.78116081007042,,1
2016-05-03,40.31658060426508,52.73051048674318,53.08666402849228,0.6666720252425896,2065.1076589361974,2062.711837058117,2060.3160151800366,-5.543224267911002,5.546958963087819,0.05642121965215583,-1.9361553933411986,-0.04695468036252099,2064.876597823161,2062.674748099692,2060.4728983762225,0.06954189503324307,181.7177318216731,2062.8347710125913,-0.005294120054978484,-0.04754041656127725,-0.3480060490953602,2114.2796329845696,2062.711837058117,2011.144041131664,-0.0022907301817403506,-0.04754041656127725,48.88055436347626,20624.494954949412,2061.364572629741,2063.5517321300554,2062.4449599542168,2061.773257471169,2062.711837058117,2062.7036881381605,2062.233333173678,0.47061844023367005,-3.8651384251437615,48.969557648673195,-0.0024800942993499797,50.792789552926465,0.47061844023367005,0.0021331367853882326,0.05642121965215583,-50.64716152254794,,1
2016-05-04,41.55788254965741,48.21923229125444,56.390977443609025,0.6514859624139676,2053.664517035093,2051.3858574157607,2049.107197796429,-13.007462341973282,0.7937234051159491,-0.010233803692507211,-6.3933729737261915,-0.12888655387957407,2053.4437166197076,2051.3752147617074,2049.306712903707,0.05764605363300931,478.6075800388137,2051.4906623448196,-0.0035148660748185703,-0.035411736448294054,-0.23522572643987916,2102.6705038511545,2051.3858574157607,2000.1012109803664,-0.001717085507707797,-0.035411736448294054,46.857955807482085,20512.141115759816,2050.1700730939765,2052.254700894995,2051.2121974165884,2050.635465212314,2051.3858574157607,2051.381961799347,2051.0637272819918,0.47745991785552316,-7.339838800951549,46.863769967758195,-0.0016359415357382792,49.38034419402397,0.47745991785552316,0.0020973230323890727,-0.010233803692507211,-53.280495624210545,,1
2016-05-05,40.05986270365262,54.31341511673921,56.90542144835774,0.5933887109297292,2054.807767125325,2052.9228835844865,2051.038000043648,-5.025025152739235,4.570705166891742,0.037543860973488996,-4.690035261052951,-0.0767612383313856,2054.619350509174,2052.824409978378,2051.029469447581,-0.00027183551137921144,690.1378722253983,2052.940195752831,-0.0011941919725693762,-0.0086128849579156,-0.06799954945600108,2104.2459556740982,2052.9228835844865,2001.5998114948745,-0.0004179053192170011,-0.0086128849579156,48.25029210809891,20528.673596087196,2051.8942538149927,2053.780532180732,2052.8875488381454,2052.423468948572,2052.9228835844865,2052.923978068248,2052.8317189720697,0.4474696522607032,-0.1663334399528143,48.292738100837695,-0.0005355905773076788,49.96058598383535,0.4474696522607032,0.0017644100928953604,0.037543860973488996,-49.37400665184966,,0
2016-05-06,42.2243220713111,58.21131776810448,49.64384645825089,0.6234017684010447,2050.5556077738097,2048.4944955341334,2046.433383294458,9.329654720804017,2.764800910146622,0.1565979022602685,9.008984342383217,0.04330797488503414,2050.368077262523,2048.437202298388,2046.5063273342528,-0.038522318221991335,2761.421361482534,2048.4349479750617,0.002208167570229527,0.014409575470796939,0.14519067793074142,2099.706857922487,2048.4944955341334,1997.2821331457803,0.0007054153155755049,0.014409575470796939,54.69655824353517,20485.975369413463,2047.575160040951,2049.603248333091,2048.5925025063652,2048.2300242800834,2048.4944955341334,2048.494411505843,2048.6917584910416,0.45832449151061605,10.917341132554665,54.67835736714309,0.0010064763905808564,51.86799798722261,0.45832449151061605,0.0019683104705892425,0.1565979022602685,-46.083436209270815,,1
2016-05-09,39.54342707155591,58.11238622872972,48.53581321725366,0.5243714273036362,2061.2134531776733,2059.5502622479657,2057.8870713182573,15.879067659222384,1.6070541662786184,0.02208093286967229,8.819781605423914,0.12833693789695527,2061.0750529360703,2059.514009791304,2057.952966646537,-0.024843927711991655,272.33571001562467,2059.4975743700584,0.002369310188938287,0.014106133142952752,0.14545841882869565,2111.0390188041642,2059.5502622479657,2008.0615056917661,0.0006864846317453532,0.014106133142952752,54.2099757448587,20596.594217427144,2058.8505400051877,2060.4470273460233,2059.661832564699,2059.356326204574,2059.5502622479657,2059.5491420727253,2059.7471583195766,0.45041765509132115,14.259526855659358,54.17517272577722,0.0010527231635022738,51.531488290159196,0.45041765509132115,0.0015070297681428456,0.02208093286967229,-44.408456883695756,,0
2016-05-10,42.93739774487093,59.734863474475674,43.98496240601504,0.37692799870626725,2078.4933906238484,2077.0994009910464,2075.7054113582444,35.249815353027785,1.691848408044932,0.03709508748163442,17.684044234732287,0.2808264332703063,2078.3105545944954,2077.0418979417955,2075.7732412890955,-0.10605525451104632,1492.7094823775428,2076.960500151789,0.006146524736220325,0.06411808338546172,0.40896937102815023,2129.026886015822,2077.0994009910464,2025.1719159662698,0.003098442379298705,0.06411808338546172,59.557702369929295,20774.07359643546,2076.764776931669,2078.0222843067872,2077.4164228560467,2077.389684283632,2077.0994009910464,2077.11394521025,2077.664403137758,0.46694136595489544,27.830414288755385,59.40409730786386,0.002919340106509126,54.07762808797828,0.46694136595489544,0.0011388542096518075,0.03709508748163442,-38.93499992285153,,1
2016-05-11,41.01963128906978,45.092995647012266,58.64661654135339,0.459239213581025,2076.1824729519294,2074.508000619398,2072.833528286867,-29.83764234035829,5.022977626982968,-0.05285251771063859,-12.123790715040794,-0.20977580300358264,2076.045951517794,2074.5177943386084,2072.989637159423,0.07610705413194321,208.50609507261842,2074.6070293861026,-0.004525348624720576,-0.04197011296092642,-0.299620084935638,2126.370700634883,2074.508000619398,2022.6453006039133,-0.002020550560143671,-0.04197011296092642,43.43989320978106,20742.811748659584,2073.4621966129666,2075.0845282254327,2074.2751953973393,2073.7860865785847,2074.508000619398,2074.4982244826556,2074.093707180022,0.44242592757038346,-20.21518835969681,43.568531727673665,-0.002124364885534154,46.03747328789356,0.44242592757038346,0.0014956782613392945,-0.05285251771063859,-57.30361589002138,,0
