Date,avg_ADX,avg_aroonUp,avg_aroonDn,avg_ATR,avg_BBands_up,avg_BBands_mid,avg_BBands_dn,avg_CCI,avg_chaikinVolatility,avg_CLV,avg_CMOClose,avg_CTI,avg_Donchian_up,avg_Donchian_mid,avg_Donchian_dn,avg_DPOClose,avg_DVIClose,avg_GMMAClose,avg_KSTClose,avg_lagsClose,avg_MACD,avg_PBands_up,avg_PBands_mid,avg_PBands_dn,avg_ROCClose,avg_momentumClose,avg_RSIClose,avg_runSum,avg_runMin,avg_runMax,avg_runMedian,avg_SAR,avg_SMAClose,avg_EMAClose,avg_DEMAClose,avg_SNR,avg_SMI_smi,avg_SMI_signal,avg_TDI_rsi,avg_TDI_signal,avg_TDI_bb_up,avg_TDI_bb_mid,avg_TDI_bb_dn,avg_TRIX,avg_ultimateOscillator,avg_VHF,avg_volatility,avg_williamsAD,avg_WPR,avg_ZigZag,Y
2013-08-06,39.614633146000074,47.90265136525524,54.27384250098931,0.24710143278747154,1699.1554833085445,1697.9935775623267,1696.8316718161088,-10.014670875671959,4.946843883312216,-0.010116418498603199,-5.277226237924808,-0.09245107484264206,1698.9836565096955,1697.9651939058174,1696.946731301939,0.03262742382271439,218.13894306036477,1698.0809455176202,-0.0034676235312920177,-0.0259279778393349,-0.18460058062935097,1740.4434170013847,1697.9935775623267,1655.5437381232687,-0.0015213454192726107,-0.0259279778393349,47.378496965506756,16978.662493074793,1697.2934072022163,1698.4061495844871,1697.8727146814406,1697.5751523545703,1697.9935775623267,1697.9985658649036,1697.746769683145,0.42015216561549,-7.663840699136459,-8.311129585105677,47.42809683617785,47.446008446993275,72.11948358745838,46.84123704501694,21.562990502575488,-0.001527212670985406,48.2574081880684,0.42015216561549,0.001537543800765144,-0.010116418498603199,-51.41729481210951,,0
2013-08-07,36.84757850854391,56.0743965176098,47.150771666007124,0.2951882046176245,1690.7574528778414,1689.4371828254848,1688.116912773128,18.33091300574407,4.622039263687138,0.07561899575810195,4.64108984185985,0.14256670668191732,1690.576786703601,1689.4438781163435,1688.310969529086,0.013675900277019365,171.16950196242618,1689.5006975960973,-0.0019143836092283108,-0.015457063711911155,-0.10339160868892114,1731.6731123961217,1689.4371828254848,1647.2012532548476,-0.0009090715939409189,-0.015457063711911155,52.08170919736721,16893.728504155126,1688.7629916897508,1690.0024376731299,1689.362022160665,1689.0882825484764,1689.4371828254848,1689.4439166512398,1689.3015388899846,0.38023405999748866,5.458151779264924,4.89479706936477,52.12141584625036,52.155092984662915,75.79457549584976,51.52616879064163,27.257762085433495,-0.0008018744002173722,51.85378385848092,0.38023405999748866,0.0017973581319177144,0.07561899575810195,-45.51281757088762,,1
2013-08-08,38.708374539894386,54.51127819548872,46.0823110407598,0.2795985125406823,1697.2417503692773,1695.8271509695287,1694.4125515697808,21.714621185589788,6.027715938942437,-0.005225328743328843,7.675229160300392,0.21956726639038615,1697.0806925207755,1695.859085872576,1694.6374792243766,-0.030890581717444434,190.47100599428265,1695.7695089019144,0.002260950445469399,0.021080332409972022,0.12451647832562698,1738.222829743767,1695.8271509695287,1653.4314721952908,0.0012476232391498822,0.021080332409972022,53.9989845570033,16959.143961218837,1695.2899445983378,1696.5772576177285,1695.9020083102494,1695.7558891966758,1695.8271509695287,1695.8278444633772,1695.996471601456,0.4206486276741137,11.919504447901199,12.254985917583921,53.94595002820065,53.90651784916983,79.50478200883173,53.90411685119096,28.303451693550194,0.0010336754435376883,52.69235808576248,0.4206486276741137,0.0017726252897909602,-0.005225328743328843,-45.022589251493095,,1
2013-08-09,38.81281034016354,50.83102493074792,50.41551246537396,0.3291996284651468,1694.6614867395,1693.1456689750692,1691.6298512106387,-5.241890411586206,8.026169594596485,0.01578297852329045,-1.8441558521983936,-0.07588693764942131,1694.392520775623,1693.0304847645427,1691.6684487534628,0.014220221606655516,191.78420517725186,1693.1992649962551,-0.0019918586792524447,-0.014072022160665248,-0.10545650442769718,1735.4743106994458,1693.1456689750692,1650.8170272506925,-0.0008276447398825161,-0.014072022160665248,49.39996680196457,16930.741108033242,1692.2881440443214,1693.7819113573407,1693.1005401662048,1692.7539058171742,1693.1456689750692,1693.1501628162487,1693.0059303204168,0.4210515488894925,2.545666906990295,2.0644133284464936,49.43189577496545,49.432971553846926,76.97382529872559,48.98160298162754,20.989380664529495,-0.0008701990491978989,49.20381377415149,0.4210515488894925,0.0020548583816325564,0.01578297852329045,-47.70872956477181,,0
2013-08-12,30.818692653607638,57.4000791452315,44.12346656113969,0.29640492273615826,1689.8262030876444,1688.580055401662,1687.3339077156795,8.615058853214945,4.182539774972827,0.03976972993538033,1.4903664207127776,0.11050846564161762,1689.652299168975,1688.5498891966758,1687.4474792243768,0.003379501385058003,213.17745090707828,1688.635917577145,-0.0011137644038149938,-0.005429362880886527,-0.05928188826412383,1730.7945567867034,1688.580055401662,1646.3655540166208,-0.00031720761043792684,-0.005429362880886527,50.46109137804438,16885.531024930748,1687.9132409972297,1689.2001939058175,1688.5452216066483,1688.2895844875347,1688.580055401662,1688.591081881774,1688.5076104760922,0.36486010495928917,-2.680956023080118,-3.7190371601428507,50.580599038351586,50.57236659009306,74.49923160499752,49.61598543978606,24.73273927457459,-0.0003954131955403894,50.95192389651206,0.36486010495928917,0.002023898965631654,0.03976972993538033,-47.718063968985064,,1
2013-08-13,39.303369584286926,57.4000791452315,42.5207756232687,0.32144006203019637,1692.1484923808964,1690.7713670360113,1689.394241691126,27.93317288232366,3.9755737218417173,0.03821227464230384,9.278407320164662,0.23299194638029191,1691.9816620498616,1690.7550554016618,1689.5284487534627,-0.033860110803317335,201.42208822103237,1690.7260693730557,0.0019835389246985096,0.01786703601108046,0.10980087254891188,1733.0406512119112,1690.7713670360113,1648.502082860111,0.0010578038028185026,0.01786703601108046,54.677028807816015,16908.5083933518,1690.1425207756236,1691.5303601108033,1690.8613573407204,1690.6536842105263,1690.7713670360113,1690.7743004581616,1690.9221750129932,0.39276092390539447,15.554894533812975,15.212984455574286,54.66388739902935,54.6470422377371,79.04736096573774,54.297235018179684,29.547109070621637,0.0009344473425231847,53.72524437070428,0.39276092390539447,0.0019439181139889754,0.03821227464230384,-42.52337262606912,,1
2013-08-14,28.98066410514107,49.14918876137713,50.554016620498615,0.3605072394765647,1690.0472937057323,1688.770567867036,1687.4938420283395,-8.42896052394687,7.658060448297453,-0.012145127554826371,-4.13066915030611,-0.06820199835452989,1689.907783933518,1688.7138781163435,1687.5199722991688,0.029598337950138984,227.6669676400016,1688.8493026456927,-0.0025077145518556518,-0.018864265927978317,-0.13412692506538523,1730.989832063712,1688.770567867036,1646.55130367036,-0.001112835343517054,-0.018864265927978317,47.95433423724759,16886.873878116345,1687.9189750692522,1689.3901662049861,1688.6916759002772,1688.3231578947368,1688.770567867036,1688.7792911888198,1688.5949606254312,0.31794510134891163,-4.178551593726486,-4.7365361078476464,47.981701155822165,47.99411989059767,69.64426319904466,47.14467398281561,24.645084766586553,-0.0010506245862980175,48.11664323574673,0.31794510134891163,0.00227029256776483,-0.012145127554826371,-50.64631791775423,,0
2013-08-15,39.25357878654935,47.981796596755046,58.33003561535417,0.4739574407473155,1666.6941699678453,1664.3292673130195,1661.9643646581937,-25.7016807676214,12.41706247090845,0.03577820681720817,-8.502991747247977,-0.18901834846479992,1666.2736842105264,1664.2539196675898,1662.2341551246539,0.10907063711911329,409.4990970925798,1664.533452312816,-0.009278946775921733,-0.06670360110803304,-0.4964387500013079,1705.9374989958449,1664.3292673130195,1622.721035630194,-0.003974926856398378,-0.06670360110803304,45.72880056655552,16639.657673130194,1662.8773961218835,1665.0104709141276,1663.9839473684212,1663.314404432133,1664.3292673130195,1664.3239128293458,1663.651256938546,0.40583309553769237,-13.081974301047788,-12.955563616451688,45.83211901421766,45.76164160802327,70.77011320513496,45.720153866108056,20.670194527081165,-0.004288429998504238,48.25844991939643,0.40583309553769237,0.0031804703502524225,0.03577820681720817,-54.082694960012574,,0
2013-08-16,36.91211720868472,51.127819548872175,56.86584883260783,0.37131097202359814,1660.2206380914452,1658.7080734072024,1657.1955087229596,-18.8498695783013,3.8966562757659995,-0.00030908830594743867,-6.246978534379698,-0.13649852315118036,1659.9865096952908,1658.6090166204986,1657.2315235457065,0.0199875346260338,205.44455980993158,1658.7463124927651,-0.0014226596941612963,-0.009113573407202116,-0.08205056090198021,1700.175775242382,1658.7080734072024,1617.2403715720225,-0.0005460301185421867,-0.009113573407202116,47.10499539433201,16586.424792243768,1657.8330747922435,1659.3993905817172,1658.6493351800555,1658.2965650969527,1658.7080734072024,1658.7022618776655,1658.5921279737124,0.370537502023829,-5.12438102209477,-5.008606903842508,47.119280618235415,47.08264539260908,72.8302701256553,47.38488174001969,21.939493354384112,-0.0007215578835566057,47.60940736537615,0.370537502023829,0.002295550084908447,-0.00030908830594743867,-51.736290716788815,,0
2013-08-19,32.554207038645444,41.25445191927187,58.60704392560348,0.3487581761543267,1655.2188969184967,1653.9240955678672,1652.6292942172372,-29.853962747133124,6.335613990992996,-0.029980324497103965,-7.972160465340654,-0.24873147282663158,1655.0383379501384,1653.848130193906,1652.657922437673,0.029090027700830613,145.92823729620795,1653.9913248186183,-0.0032626893053225893,-0.019833795013850013,-0.1647744080974656,1695.2721979570636,1653.9240955678672,1612.5759931786704,-0.001197805858059758,-0.019833795013850013,45.92882519329864,16538.097783933517,1653.0897506925207,1654.4684210526318,1653.8267174515238,1653.4589196675902,1653.9240955678672,1653.9301166706464,1653.7055213028736,0.34162806362419285,-15.454065528051999,-15.685371644036252,45.99123318975765,45.962623702597035,69.41284017021768,45.63740627298965,21.861972375761628,-0.0014432457174708266,46.32956999594415,0.34162806362419285,0.0020953440044541435,-0.029980324497103965,-57.23171313102135,,0
