avg_ADX,avg_aroonUp,avg_aroonDn,avg_ATR,avg_BBands_up,avg_BBands_mid,avg_BBands_dn,avg_CCI,avg_chaikinVolatility,avg_CLV,avg_CMOClose,avg_CTI,avg_Donchian_up,avg_Donchian_mid,avg_Donchian_dn,avg_DPOClose,avg_DVIClose,avg_GMMAClose,avg_KSTClose,avg_lagsClose,avg_MACD,avg_PBands_up,avg_PBands_mid,avg_PBands_dn,avg_ROCClose,avg_momentumClose,avg_RSIClose,avg_runSum,avg_runMin,avg_runMax,avg_runMedian,avg_SAR,avg_SMAClose,avg_EMAClose,avg_DEMAClose,avg_SNR,avg_SMI,avg_TDI,avg_TRIX,avg_ultimateOscillator,avg_VHF,avg_volatility,avg_williamsAD,avg_WPR,avg_ZigZag,Y
38.123721417905855,45.458183273309324,54.28171268507403,0.9957019563248761,1433.5009864132405,1430.0529621404298,1426.604937867619,-19.297929095848506,4.61907652253657,-0.13879305768676847,-7.90042630620356,-0.15631939681098958,1433.5031814179647,1430.1940581117128,1426.8849348054616,0.0304911161968815,323.1627743357141,1430.1125728030877,-0.005388670491984975,-0.03250238668588039,-0.23448483536733566,1465.8042861939402,1430.0529621404298,1394.301638086919,-0.0022727889118721906,-0.03250238668588039,46.35055592580166,14298.728500754038,1428.166205467069,1431.6372055970814,1429.857032251156,1429.0808499287552,1430.0529621404298,1430.0480309955844,1429.730397117452,0.42970534060539767,-13.394575718533611,46.29392630348886,-0.0024811697578426017,46.295121418554075,0.42970534060539767,0.004923613189137846,-0.13879305768676847,-56.979433123474855,1417.0226369429888,0
37.807483911515426,48.659463785514205,53.46138455382152,1.4446706129478044,1394.9768142488394,1389.6240689367567,1384.2713236246736,-12.060839752802606,5.097936021268013,0.20753983210264465,-6.457188910001336,-0.06857395352090799,1394.5938350838185,1389.513589717244,1384.4333443506694,0.050928722586085565,252.83795497027967,1389.89949526047,-0.010930474565966002,-0.033525251751589984,-0.46865825918257287,1424.3646706601753,1389.6240689367567,1354.8834672133378,-0.0023566585679983317,-0.033525251751589984,46.26791747628116,13893.090569616861,1386.5128571596645,1392.073139750026,1389.295487323498,1388.098140685835,1389.6240689367567,1389.6551101705113,1389.0120197362257,0.4499906593953784,-11.14261192078521,46.362874700204,-0.00471818887963295,47.964607043634736,0.4499906593953784,0.0076642361162003675,0.20753983210264465,-52.32053499663933,1386.4901529041206,1
37.39968091093134,55.18401266323704,48.555599525128606,1.09418318951097,1439.9970837031456,1435.405601357824,1430.8141190125027,12.22954233352771,4.882541838315262,0.036313176770110665,7.3426454876703104,0.12248187348273898,1439.4569393262286,1435.308727851957,1431.160516377685,-0.11550776520830129,345.5767600442514,1434.9454586622917,0.01758793559425304,0.07822880038590617,0.7687181094578965,1471.2907413917696,1435.405601357824,1399.5204613238786,0.0054991349376368355,0.07822880038590617,53.61638575285654,14359.069670510804,1433.775329499278,1438.0113310360846,1435.9054194865314,1435.4192949808828,1435.405601357824,1435.3571710621502,1436.416509857316,0.4530583694709002,15.871271030853164,53.52496514672052,0.007259874517613784,51.81593138590059,0.4530583694709002,0.005572648821284824,0.036313176770110665,-44.98736987424891,1446.495587995142,1
37.232986247355015,54.56182472989195,49.03961584633853,0.8278198924594218,1442.381223203599,1439.7521444572517,1437.1230657109043,3.5019501115493066,5.219905348204781,0.04206129225097058,1.5944928679359271,0.035419430973380094,1442.306765916538,1439.7697097440434,1437.2326535715488,-0.024160819530662524,947.9024539254316,1439.8210147120226,0.0001359121215885731,0.006006757888653942,0.009496840083390658,1475.7459480686828,1439.7521444572517,1403.7583408458202,0.00042462486545887245,0.006006757888653942,51.01262769665825,14397.917388323243,1438.42194556392,1441.205753611264,1439.773075639748,1439.264600468987,1439.7521444572517,1439.7798227920932,1439.784473619205,0.40123810889537614,-1.0309038356093643,51.06392985395723,0.00037135775164664483,49.50865041651665,0.40123810889537614,0.003955416362378372,0.04206129225097058,-48.5890776318344,1450.540342983,1
35.78936024748089,53.04709141274238,52.19628017411951,0.7036202087123462,1449.9905518258586,1447.5459783531962,1445.1014048805341,3.3088725884870107,5.473853810434014,-0.13142509803736846,-1.2365852614817392,0.02749623060395336,1449.83972174911,1447.5276547769743,1445.2155878048388,-0.009146087381422226,663.52421476263,1447.5262193099982,-0.00014681573134806355,0.01011254096068384,-0.0019765196900412155,1483.734627812026,1447.5459783531962,1411.3573288943662,0.0007068241507885937,0.01011254096068384,50.33267280013968,14475.366434397047,1446.2820618541223,1448.7803947630669,1447.556454702518,1447.0780945129382,1447.5459783531962,1447.5438504600977,1447.5394050935042,0.41363516178418575,-0.6140566092079298,50.334124520774004,-4.3889026713543906e-05,48.86936740467812,0.41363516178418575,0.003500874939782745,-0.13142509803736846,-49.89678403824622,1453.7486518635474,0
36.14178288687832,54.68935496636328,48.85239414325286,0.6002029314326494,1459.6696205885767,1457.3300829952907,1454.990545402005,17.327897765341994,7.501460803531693,0.09492954763096603,4.260033966787144,0.09195860667321767,1459.38424551201,1457.2813040019957,1455.1783624919817,-0.07159148086929011,335.666993506489,1457.2832740893355,0.004358645604248247,0.038322489690884684,0.21103170615209116,1493.7633350701728,1457.3300829952907,1420.8968309204085,0.0026438160163874585,0.038322489690884684,52.552541069206505,14575.051093661239,1456.3770436733598,1458.6333131360534,1457.497458031959,1457.2240302524117,1457.3300829952907,1457.352819318099,1457.6334452950634,0.42845415274358506,9.401846234300885,52.4906942957432,0.0022246215796379075,52.751730602313835,0.42845415274358506,0.003138496237982511,0.09492954763096603,-46.12716545541779,1459.814630463495,1
35.227630675136226,53.69047619047619,52.87698412698413,0.6433456778635656,1463.18171226964,1460.8532107130152,1458.5247091563904,-2.5597902494721225,7.302307348543133,0.08281903847628187,-0.863487877182161,0.019139237545959798,1463.0415692055396,1460.9060101680357,1458.7704511305317,-0.030321648181500096,527.3720380026459,1460.882542307255,-0.0014074349530544465,-0.007668965567649543,-0.045056151205968335,1497.3745409808407,1460.8532107130152,1424.3318804451899,-0.0005172808888250198,-0.007668965567649543,49.50694735705012,14608.38511900559,1459.6742721082487,1462.0041616706217,1460.82536447635,1460.3833889377158,1460.8532107130152,1460.873217823403,1460.80742771153,0.42168415140068205,-3.8598048264326033,49.56486493902204,-0.0003959140599250128,50.43429273515853,0.42168415140068205,0.003261325827711074,0.08281903847628187,-50.474086717136124,1469.856823365072,1
35.1333028587014,55.69444444444444,46.03174603174603,0.451909120688386,1469.6396477403773,1468.233675467307,1466.827703194237,17.918279847047568,7.644086384962563,-0.06771833308873111,8.315305383432378,0.11120824817102615,1469.616489664758,1468.2334018693386,1466.8503140739192,-0.047696015548932436,439.41989222859087,1468.113223232393,0.005424014493106191,0.03765461168826694,0.2505506491915879,1504.93951735399,1468.233675467307,1431.5278335806242,0.0025656361407667247,0.03765461168826694,54.749169971202456,14684.022483736266,1467.67099650294,1469.133667387364,1468.4042760701361,1468.2084874890065,1468.233675467307,1468.2256319818837,1468.5671460566778,0.39512842662794834,17.41333758989203,54.60224415177067,0.002392584659622332,53.18281274588915,0.39512842662794834,0.0021467530740112662,-0.06771833308873111,-45.14164552800007,1474.1694336260189,1
39.407731225793995,54.96807661612131,51.6560255387071,0.6205005905888271,1476.0660203671046,1473.6059982260922,1471.1459760850798,10.645253380502131,6.259311509773034,-0.04175117166144374,9.807716786104509,0.06274415903982807,1475.7955527468175,1473.5545374749713,1471.3135222031244,-0.07342521992815969,369.38428972643544,1473.4581715487227,0.00835547806077691,0.052597132257787,0.38645529661392863,1510.4461481817445,1473.6059982260922,1436.7658482704398,0.003591273338232456,0.052597132257787,55.17906106544853,14738.960357192353,1472.736500305839,1475.0171432518189,1473.9091454477762,1473.6533406594958,1473.6059982260922,1473.6128042052671,1474.1350272401164,0.4560820187948162,14.605135093165647,55.10515241177854,0.0038854756531266892,53.941785897627916,0.4560820187948162,0.0031459211424271945,-0.04175117166144374,-44.71717983622529,1479.9362522004863,0
39.4896613085776,61.79263949347051,37.53462603878116,0.4034252074872927,1485.8951573031775,1484.3596304718003,1482.8241036404231,41.20322675782598,3.121679670792015,-0.17125945944704676,19.045937323433485,0.35932643902507094,1485.8197536633745,1484.402241371716,1482.9847290800571,-0.09761019112128907,191.9996932068657,1484.290092595843,0.005734445758187386,0.06226524890784984,0.28556867852999807,1521.4686212335953,1484.3596304718003,1447.250639710005,0.004196795949068063,0.06226524890784984,59.84521668136096,14845.82271943583,1483.8788062827139,1485.3042389809784,1484.5734268239796,1484.522421965235,1484.3596304718003,1484.3837794748736,1484.7642090610584,0.43402094135255886,23.029532259634937,59.8871775216917,0.002872005578265851,54.413029556602275,0.43402094135255886,0.0019375513876724747,-0.17125945944704676,-38.447239660192906,1489.2305216737432,1
