Date,avg_ADX,avg_aroonUp,avg_aroonDn,avg_ATR,avg_BBands_up,avg_BBands_mid,avg_BBands_dn,avg_CCI,avg_chaikinVolatility,avg_CLV,avg_CMOClose,avg_CTI,avg_Donchian_up,avg_Donchian_mid,avg_Donchian_dn,avg_DPOClose,avg_DVIClose,avg_GMMAClose,avg_KSTClose,avg_lagsClose,avg_MACD,avg_PBands_up,avg_PBands_mid,avg_PBands_dn,avg_ROCClose,avg_momentumClose,avg_RSIClose,avg_runSum,avg_runMin,avg_runMax,avg_runMedian,avg_SAR,avg_SMAClose,avg_EMAClose,avg_DEMAClose,avg_SNR,avg_SMI,avg_TDI,avg_TRIX,avg_ultimateOscillator,avg_VHF,avg_volatility,avg_williamsAD,avg_WPR,avg_ZigZag,Y
2020-01-24,41.289801415085016,44.83577364463792,62.208151958844475,1.246160590645379,3310.493078759259,3306.6888228689013,3302.8845669785437,-34.856744423002965,3.933218724029527,-0.08396052079374851,-13.331788914264761,-0.2571102997194676,3310.3214171996915,3306.656734353453,3302.992051507215,0.10091264811478501,282.7338931718343,3306.993864744881,-0.005312934544632471,-0.08656660918686335,-0.5681973509380771,3389.356043440623,3306.6888228689013,3224.0216022971786,-0.002611166233483755,-0.08656660918686335,43.524249396667464,33063.14251533195,3304.3433489300337,3308.2733829693902,3306.3063488471817,3305.152119916366,3306.6888228689013,3306.707042927402,3305.9303765426907,0.44311740297976204,-18.52557395287793,43.558339161975525,-0.002329604850908654,46.09176916404505,0.44311740297976204,0.002428253388986532,-0.08396052079374851,-58.95397253437994,,0
2020-01-27,36.082579928030505,55.61931143648596,51.78076770874556,1.4056750090316916,3257.629224327371,3252.365966706565,3247.102709085759,2.1162562212811102,1.539748721140463,0.03721273345290775,-2.3584392820907087,-0.02888102981973163,3256.693918237828,3252.003813397653,3247.313708557479,0.18818986094728016,621.1429370251748,3252.7060159367793,-0.007712615728161968,-0.1253451970206279,-0.8147326919587174,3333.6751158742295,3252.365966706565,3171.0568175389008,-0.0037879550748617674,-0.1253451970206279,47.7956511559476,32517.937227425286,3249.3088410062987,3254.0856706245218,3251.838001453386,3250.295770085987,3252.365966706565,3252.363973584439,3251.2578941653173,0.4324476104582116,0.7541018077747796,47.83099495869635,-0.0035184991565648505,51.1268007066793,0.4324476104582116,0.003442092515472689,0.03721273345290775,-48.033963190552036,,0
2020-01-28,41.14829289488914,62.06964780371982,45.092995647012266,0.8749232437343872,3277.9405549127973,3275.0116470044563,3272.0827390961153,35.26113132484677,0.6057694917264828,0.06351657175607597,15.561863092329727,0.2538562631419102,3277.7846766806174,3275.053933815853,3272.323190951088,-0.18031418387340323,929.4520574011261,3274.769781185838,0.006578516966065709,0.11114651162645883,0.6916244934956577,3356.8869381795676,3275.0116470044563,3193.136355829345,0.003409946950888533,0.11114651162645883,57.93600230523165,32755.31009698505,3274.1548549197782,3276.923472461761,3275.523901837209,3275.3282996146704,3275.0116470044563,3275.03341182192,3275.966421866606,0.47483207870792304,21.938894132669343,57.9141752179675,0.003103747221709829,53.22508766623674,0.47483207870792304,0.0017870672676080547,0.06351657175607597,-39.39028473783264,,1
2020-01-29,41.194357788159266,51.840126632370406,58.666402849228334,0.9289392999139031,3288.3986965849417,3285.5716647489735,3282.744632913005,-0.015067450949396603,4.394240575565829,-0.05117585031627232,-0.913459190330266,-0.003496337611943758,3288.1554750317227,3285.4174271571487,3282.6793792825742,-0.006068878955429279,549.5002068664392,3285.5191388624958,9.632233755305786e-05,0.008837977092469706,0.019786707439786704,3367.7109563676977,3285.5716647489735,3203.432373130249,0.00027304365342829974,0.008837977092469706,50.1826848076238,32855.5865860619,3284.195366429746,3286.8438073041066,3285.584300454404,3284.957557082545,3285.5716647489735,3285.558992619017,3285.5881016616695,0.47110008995368713,7.865160913591885,50.10040677629778,-6.320167870618401e-06,50.0961730798644,0.47110008995368713,0.0016742915755148335,-0.05117585031627232,-47.88415992126827,,0
2020-01-30,42.23544029591439,56.03482390185991,51.60269093787099,1.4048876223580602,3261.0642440463766,3256.634887306844,3252.205530567312,4.48510553125209,10.066118471153024,-0.014644181180788808,1.0794929894426455,0.06599208855829701,3260.787219580169,3256.539562297104,3252.291905014039,-0.014749697184183069,371.3704878983068,3256.8775713049567,-0.0020450363829118113,-0.0020168105300240754,-0.21000028376715882,3338.0507594895153,3256.634887306844,3175.2190151241734,-5.20855817770843e-05,-0.0020168105300240754,50.676713377163324,32565.41340144805,3254.249395517219,3258.796551805435,3256.578863279379,3255.5298969624732,3256.634887306844,3256.6809703527215,3256.383137176546,0.4494830960966619,-1.1588341472822135,50.75176278978671,-0.0007089267491846753,48.9698393846858,0.4494830960966619,0.003025967415722185,-0.014644181180788808,-48.993788855444464,,1
2020-01-31,40.392069218095024,41.88761377127028,68.59912940245351,1.723461721503454,3247.0350132963504,3242.2516709008237,3237.4683285052984,-53.301401116743534,2.881307009021223,-0.09592289627735429,-19.895699425512035,-0.3958233662267084,3246.945662835533,3242.241309976936,3237.536957118338,0.24370524667324703,654.0593543477004,3242.4878261444046,-0.009373391285910655,-0.17189709454553842,-0.9735535789890079,3323.3079626733447,3242.2516709008237,3161.1953791283036,-0.005281647730041174,-0.17189709454553842,40.58017893222766,32414.808641958094,3238.9987699747526,3243.9466956747438,3241.4963128661498,3239.702035714098,3242.2516709008237,3242.1941107505504,3240.889993174368,0.434108962142104,-23.409775998096638,40.52332769645031,-0.004569153974911097,44.4620973016506,0.434108962142104,0.0030776523071635894,-0.09592289627735429,-63.281118278214116,,0
2020-02-03,41.46794733834069,56.52948159873368,49.01068460625247,1.1728580494618066,3257.2059518839724,3253.0597558942486,3248.9135599045258,12.427542349658985,0.54689030982522,0.05079981616881481,6.019587217971048,0.07073354184537398,3256.6875153736687,3252.8924989283582,3249.0974824830473,-0.12471888565256233,243.1896035847026,3252.8214625882333,0.005819370908470548,0.08485269378123277,0.5772498570831054,3334.386249791605,3253.0597558942486,3171.733261996892,0.002625054937450104,0.08485269378123277,52.77913219088041,32534.590821266385,3251.5496671760347,3255.4103333480957,3253.460453256004,3252.9221093451947,3253.0597558942486,3253.043416214967,3253.829511326548,0.4688119084843892,10.863745458273964,52.79865405806871,0.002555576341958883,52.89485652794029,0.4688119084843892,0.0022882425811795457,0.05079981616881481,-45.183356723574015,,0
2020-02-04,44.13300879808322,64.72101305896318,47.50692520775623,0.9151099755999327,3302.9811100413,3299.297087855733,3295.6130656701657,24.73745675840643,1.3331036078277552,0.028260597265492376,14.448969432915824,0.20139404283168658,3302.310051130507,3299.1950212882903,3296.0799914460727,-0.259521693353485,343.18111399473236,3298.9065516265846,0.009711049164045015,0.1492659280302329,1.024995068171526,3381.779515052126,3299.297087855733,3216.81466065934,0.004573826189134261,0.1492659280302329,57.22687362653049,33000.66323441895,3298.565306491451,3301.5606828018567,3300.074340936257,3300.0260518472023,3299.297087855733,3299.32864526439,3300.712253061687,0.4887842148244128,23.2015702411112,57.172046699878216,0.004560382942384687,52.89157668796599,0.4887842148244128,0.0021567171533230247,0.028260597265492376,-40.55555644460394,,0
2020-02-05,41.75875845913971,62.366442421844084,46.992481203007515,1.0786462915076829,3329.1180450515376,3325.296410467218,3321.474775882897,27.24754833336356,2.060757006989379,0.0185414332095782,13.702822926191788,0.20466458329138476,3328.656023047724,3325.2808700963233,3321.9057171449226,-0.176526240225379,313.0377205835215,3325.096685084241,0.006276552137515748,0.09885601047686336,0.661861525386773,3408.428820728898,3325.296410467218,3242.164000205537,0.0029944146926711725,0.09885601047686336,56.98705596706677,33258.037834588555,3324.077805919082,3327.574616117056,3325.7998079893428,3325.3218569480414,3325.296410467218,3325.323112712655,3326.2134266471653,0.4728945350807036,18.050607960658418,56.91934769804639,0.0029873023226716076,53.728362159832855,0.4728945350807036,0.0023561338854436883,0.0185414332095782,-41.94480383963449,3337.5074718676456,1
2020-02-06,38.796413988698895,58.547685001978635,51.70162247724574,0.8431045556496131,3345.786004390154,3343.354316543994,3340.922628697834,9.85024582993966,-0.3134552369211486,0.033974877666765026,4.581962624524751,0.09797514962650915,3345.8398586452927,3343.3887410614666,3340.93762347764,-0.054419534147996586,1065.0957198103233,3343.2545024095143,0.0019695926851438185,0.01713662679808962,0.2083624826984376,3426.9381744575935,3343.354316543994,3259.7704586303944,0.0005149561812168785,0.01713662679808962,52.329190003294336,33435.03966259054,3342.265826658636,3344.7095883559136,3343.5028658403003,3342.9834759621763,3343.354316543994,3343.3531068852144,3343.6359336067576,0.4137532798719236,7.544592229528798,52.367642436129174,0.0008975856890059849,50.931864638273424,0.4137532798719236,0.001495589460763516,0.033974877666765026,-46.258345126820416,3346.202567637367,1
2020-02-07,35.85933013850683,50.01978630787495,57.67708745548081,0.9682189889870887,3336.5128707971585,3333.569131272921,3330.6253917486833,-14.612075112211281,7.923910586603254,-0.04081011059228996,-5.434033773065952,-0.09376648553918063,3336.2780845061234,3333.4799046622206,3330.6817248183165,0.0775494394322291,137.9054271272866,3333.699395516419,-0.0029112478617122637,-0.04559921623231175,-0.31605135479185137,3416.908359554744,3333.569131272921,3250.229902991098,-0.001362961953678472,-0.04559921623231175,47.125364967682245,33333.4073593595,3331.8133634537758,3334.8036152454997,3333.362918984548,3332.4847877190887,3333.569131272921,3333.5648065682763,3333.1379915845505,0.4180269044047723,-9.574748168913127,47.239063528771666,-0.0013700110750302274,47.82072113351773,0.4180269044047723,0.0019237500781397136,-0.04081011059228996,-53.46335693470325,,0
2020-02-10,37.73263124411356,63.37554412346656,42.6394934705184,0.6743119724599801,3339.249903480624,3337.270337623361,3335.290771766096,34.39651280595676,-0.6498963347386837,0.034657892182845804,16.539669641991047,0.2790200987889264,3339.12130898496,3337.088087192535,3335.05486540011,-0.08779765473175297,344.8106684691359,3337.1840166829015,0.002863276576165578,0.05559188067575323,0.3057611931952746,3420.7020960639443,3337.270337623361,3253.838579182777,0.0016677931127576974,0.05559188067575323,58.42870374006373,33375.01324479833,3336.4516077284525,3338.454455551863,3337.53545260579,3337.223247889135,3337.270337623361,3337.2834627982857,3337.6938826288315,0.4453282565901589,23.006782615538043,58.519427920574486,0.0013706291590127146,53.306176554007926,0.4453282565901589,0.001239686872931536,0.034657892182845804,-37.938248233040696,,1
2020-02-11,39.71626597745234,50.45508508112387,57.36050652948159,0.9196942069047734,3368.6098540058388,3365.6771682465387,3362.744482487238,-13.378982877513605,3.2179806862318387,-0.02455314578630983,-1.950307772061707,-0.13610968699251974,3368.3130838908746,3365.574226887053,3362.8353698832316,-0.033847833640634976,373.1456883827728,3365.509229034825,0.0018865269299518166,0.014036871769856745,0.2021254912043796,3449.8190974527015,3365.6771682465387,3281.535239040375,0.0004219568095365075,0.014036871769856745,49.17422359446862,33657.913860407265,3364.3464121726,3367.1591023649657,3365.8107747135314,3365.1001108221203,3365.6771682465387,3365.6559137859563,3365.9367260151334,0.44122522662039415,2.249469757451555,49.11865297281718,0.0007403792047541444,49.66046688188965,0.44122522662039415,0.0018123941476698609,-0.02455314578630983,-50.37174805731143,3370.697290426155,0
2020-02-12,35.44353418790399,56.92520775623269,51.167392164622086,0.735663709947913,3376.675172852081,3374.275886869124,3371.876600886166,11.25775629392421,-0.561824441664669,0.04037888112397237,8.070052526999264,0.06287965041471505,3376.3395560251206,3374.137995099578,3371.936434174034,-0.0835718656852669,316.23876689572165,3374.1278701154192,0.0032667436891183287,0.04747093190061356,0.35442465406771,3458.632784040851,3374.275886869124,3289.918989697396,0.0014130365088303788,0.04747093190061356,54.61996836772233,33745.246056057535,3373.3160439132457,3375.632424184255,3374.536513291962,3374.103156522803,3374.275886869124,3374.277164994491,3374.758727408161,0.42504708287888215,17.650672041220815,54.598698460955234,0.0014769112078232085,52.164386525846794,0.42504708287888215,0.0015018013307100196,0.04037888112397237,-43.520653890402976,3377.2675073969267,1
