20250302 180000;5956.381000;5962.995000;5953.742000;5959.986000;0
20250302 180100;5959.983000;5963.429000;5959.739000;5962.489000;0
20250302 180200;5962.748000;5962.863000;5959.869000;5960.742000;0
20250302 180300;5960.869000;5962.995000;5960.869000;5962.983000;0
20250302 180400;5962.866000;5965.613000;5961.116000;5964.986000;0
20250302 180500;5965.122000;5967.233000;5963.872000;5964.233000;0
20250302 180600;5964.122000;5966.429000;5963.995000;5966.429000;0
20250302 180700;5966.498000;5966.799000;5965.736000;5966.125000;0
20250302 180800;5966.001000;5969.745000;5964.625000;5969.625000;0
20250302 180900;5968.863000;5972.429000;5968.381000;5972.236000;0
20250302 181000;5972.429000;5972.429000;5969.616000;5970.492000;0
20250302 181100;5970.369000;5970.869000;5969.378000;5969.983000;0
20250302 181200;5970.179000;5972.134000;5969.872000;5971.134000;0
20250302 181300;5971.366000;5973.429000;5971.366000;5973.248000;0
20250302 181400;5973.131000;5973.504000;5972.372000;5972.616000;0
20250302 181500;5972.498000;5972.929000;5972.363000;5972.483000;0
20250302 181600;5972.429000;5972.549000;5972.369000;5972.369000;0
20250302 181700;5971.384000;5971.863000;5970.863000;5970.884000;0
20250302 181800;5971.001000;5972.134000;5970.378000;5970.634000;0
20250302 181900;5970.754000;5971.131000;5970.125000;5970.616000;0
20250302 182000;5970.381000;5970.929000;5969.869000;5970.366000;0
20250302 182100;5970.622000;5970.679000;5969.875000;5969.878000;0
20250302 182200;5970.381000;5970.381000;5967.372000;5967.372000;0
20250302 182300;5967.113000;5968.616000;5966.872000;5968.616000;0
20250302 182400;5968.866000;5969.429000;5968.616000;5969.049000;0
20250302 182500;5969.113000;5969.113000;5967.363000;5967.625000;0
20250302 182600;5967.929000;5967.929000;5965.881000;5967.363000;0
20250302 182700;5967.492000;5970.372000;5967.363000;5970.122000;0
20250302 182800;5969.998000;5970.884000;5969.616000;5970.622000;0
20250302 182900;5970.486000;5970.736000;5967.116000;5967.679000;0
20250302 183000;5967.429000;5969.179000;5966.134000;5966.134000;0
20250302 183100;5965.866000;5966.875000;5965.483000;5966.622000;0
20250302 183200;5966.378000;5967.872000;5965.878000;5967.128000;0
20250302 183300;5967.299000;5967.875000;5966.739000;5967.381000;0
20250302 183400;5967.504000;5967.504000;5966.613000;5967.122000;0
20250302 183500;5966.869000;5968.983000;5966.863000;5968.372000;0
20250302 183600;5968.113000;5969.366000;5967.122000;5967.742000;0
20250302 183700;5967.884000;5967.929000;5966.375000;5966.884000;0
20250302 183800;5966.751000;5966.875000;5965.378000;5966.113000;0
20250302 183900;5965.929000;5966.884000;5965.616000;5966.378000;0
20250302 184000;5966.616000;5967.378000;5965.122000;5965.122000;0
20250302 184100;5964.989000;5965.384000;5963.869000;5964.872000;0
20250302 184200;5964.739000;5964.878000;5964.116000;5964.495000;0
20250302 184300;5964.375000;5964.619000;5963.378000;5964.134000;0
20250302 184400;5964.251000;5964.866000;5963.489000;5964.866000;0
20250302 184500;5964.622000;5967.549000;5964.381000;5967.128000;0
20250302 184600;5967.245000;5967.429000;5965.486000;5965.631000;0
20250302 184700;5965.384000;5965.619000;5963.254000;5963.745000;0
20250302 184800;5963.679000;5963.875000;5962.866000;5963.613000;0
20250302 184900;5963.369000;5963.613000;5961.429000;5962.489000;0
20250302 185000;5962.616000;5962.751000;5960.863000;5960.992000;0
20250302 185100;5961.119000;5962.375000;5960.992000;5961.134000;0
20250302 185200;5960.998000;5962.866000;5960.878000;5961.992000;0
20250302 185300;5961.929000;5963.881000;5961.863000;5962.372000;0
20250302 185400;5961.872000;5962.128000;5959.751000;5960.679000;0
20250302 185500;5960.751000;5962.119000;5959.872000;5962.119000;0
20250302 185600;5961.739000;5962.128000;5961.119000;5961.799000;0
20250302 185700;5961.884000;5962.631000;5961.616000;5962.429000;0
20250302 185800;5962.122000;5962.998000;5961.875000;5962.679000;0
20250302 185900;5962.504000;5963.884000;5962.504000;5963.613000;0
20250302 190000;5963.736000;5964.929000;5962.363000;5962.363000;0
20250302 190100;5962.634000;5963.628000;5960.799000;5961.001000;0
20250302 190200;5961.131000;5961.878000;5957.363000;5957.619000;0
20250302 190300;5957.429000;5959.134000;5955.381000;5955.616000;0
20250302 190400;5955.748000;5957.179000;5955.113000;5957.179000;0
20250302 190500;5956.866000;5957.179000;5955.179000;5955.869000;0
20250302 190600;5955.616000;5956.001000;5954.875000;5955.429000;0
20250302 190700;5955.134000;5956.745000;5953.619000;5956.384000;0
20250302 190800;5956.483000;5957.429000;5955.799000;5956.625000;0
20250302 190900;5956.733000;5958.134000;5956.619000;5957.378000;0
20250302 191000;5957.616000;5957.881000;5956.631000;5957.366000;0
20250302 191100;5957.236000;5957.634000;5955.363000;5955.628000;0
20250302 191200;5955.384000;5956.989000;5954.119000;5954.119000;0
20250302 191300;5954.378000;5954.619000;5952.366000;5952.631000;0
20250302 191400;5952.878000;5953.378000;5949.631000;5949.631000;0
20250302 191500;5949.498000;5951.134000;5947.122000;5947.622000;0
20250302 191600;5947.884000;5950.881000;5947.381000;5947.866000;0
20250302 191700;5947.998000;5949.131000;5942.866000;5943.501000;0
20250302 191800;5943.631000;5945.929000;5942.881000;5945.875000;0
20250302 191900;5945.748000;5947.122000;5945.616000;5946.378000;0
20250302 192000;5946.754000;5948.429000;5946.613000;5947.631000;0
20250302 192100;5947.799000;5949.179000;5947.625000;5948.878000;0
20250302 192200;5948.751000;5950.125000;5948.498000;5948.881000;0
20250302 192300;5949.131000;5949.131000;5944.369000;5945.242000;0
20250302 192400;5945.384000;5946.869000;5944.616000;5945.739000;0
20250302 192500;5945.875000;5947.742000;5945.625000;5946.679000;0
20250302 192600;5946.498000;5946.498000;5944.242000;5944.869000;0
20250302 192700;5945.004000;5947.004000;5944.239000;5946.875000;0
20250302 192800;5946.739000;5947.381000;5945.869000;5946.128000;0
20250302 192900;5945.866000;5946.384000;5945.128000;5945.242000;0
20250302 193000;5945.429000;5945.625000;5941.613000;5942.679000;0
20250302 193100;5942.863000;5943.733000;5941.863000;5943.366000;0
20250302 193200;5943.628000;5945.679000;5943.366000;5944.622000;0
20250302 193300;5944.549000;5946.549000;5944.486000;5946.384000;0
20250302 193400;5946.251000;5946.366000;5944.125000;5944.372000;0
20250302 193500;5943.992000;5943.992000;5939.628000;5940.116000;0
20250302 193600;5940.004000;5942.384000;5939.613000;5942.251000;0
20250302 193700;5941.733000;5942.116000;5936.869000;5938.375000;0
20250302 193800;5938.616000;5941.748000;5938.616000;5941.748000;0
20250302 193900;5941.631000;5943.125000;5941.616000;5942.929000;0
20250302 194000;5943.113000;5944.875000;5942.381000;5944.866000;0
20250302 194100;5944.625000;5945.872000;5944.429000;5945.872000;0
20250302 194200;5946.122000;5946.122000;5943.679000;5944.869000;0
20250302 194300;5944.733000;5946.754000;5944.733000;5946.372000;0
20250302 194400;5946.549000;5946.929000;5945.631000;5946.384000;0
20250302 194500;5946.254000;5948.875000;5945.866000;5948.631000;0
20250302 194600;5948.492000;5948.619000;5946.613000;5947.631000;0
20250302 194700;5947.495000;5948.881000;5947.113000;5948.625000;0
20250302 194800;5948.489000;5948.634000;5947.366000;5948.375000;0
20250302 194900;5948.613000;5948.929000;5948.239000;5948.619000;0
20250302 195000;5948.751000;5949.369000;5947.863000;5948.119000;0
20250302 195100;5948.363000;5948.363000;5946.429000;5946.754000;0
20250302 195200;5946.929000;5948.125000;5946.679000;5947.492000;0
20250302 195300;5947.622000;5947.625000;5946.631000;5946.878000;0
20250302 195400;5947.128000;5947.384000;5946.372000;5946.619000;0
20250302 195500;5946.929000;5947.613000;5944.748000;5945.116000;0
20250302 195600;5944.983000;5944.983000;5942.119000;5942.878000;0
20250302 195700;5943.001000;5945.125000;5943.001000;5944.619000;0
20250302 195800;5944.486000;5944.486000;5942.634000;5944.119000;0
20250302 195900;5944.245000;5944.631000;5943.613000;5944.372000;0
20250302 200000;5944.549000;5945.384000;5940.866000;5945.375000;0
20250302 200100;5945.616000;5947.375000;5945.492000;5946.122000;0
20250302 200200;5946.242000;5948.179000;5946.116000;5947.679000;0
20250302 200300;5947.866000;5949.378000;5947.619000;5948.748000;0
20250302 200400;5948.616000;5948.884000;5946.613000;5946.869000;0
20250302 200500;5947.049000;5948.619000;5946.372000;5948.119000;0
20250302 200600;5948.239000;5949.998000;5948.239000;5949.866000;0
20250302 200700;5949.986000;5950.628000;5949.613000;5950.366000;0
20250302 200800;5950.498000;5951.875000;5950.116000;5950.613000;0
20250302 200900;5950.366000;5951.381000;5948.872000;5949.119000;0
20250302 201000;5948.866000;5949.233000;5947.622000;5949.233000;0
20250302 201100;5948.929000;5949.733000;5947.622000;5947.878000;0
20250302 201200;5948.116000;5948.125000;5945.998000;5947.869000;0
20250302 201300;5947.739000;5948.122000;5947.113000;5947.122000;0
20250302 201400;5947.384000;5947.384000;5945.872000;5947.236000;0
20250302 201500;5947.384000;5947.384000;5944.881000;5945.878000;0
20250302 201600;5946.113000;5946.299000;5944.679000;5944.884000;0
20250302 201700;5944.998000;5945.631000;5943.869000;5945.549000;0
20250302 201800;5945.363000;5946.381000;5944.483000;5944.739000;0
20250302 201900;5944.929000;5946.049000;5943.866000;5945.631000;0
20250302 202000;5945.872000;5947.679000;5945.489000;5947.501000;0
20250302 202100;5947.363000;5947.498000;5944.875000;5945.631000;0
20250302 202200;5945.501000;5946.378000;5944.983000;5945.363000;0
20250302 202300;5945.254000;5947.881000;5945.113000;5947.375000;0
20250302 202400;5947.498000;5948.179000;5947.116000;5948.134000;0
20250302 202500;5947.995000;5948.363000;5947.363000;5947.622000;0
20250302 202600;5947.751000;5947.872000;5946.866000;5947.863000;0
20250302 202700;5948.119000;5950.486000;5947.739000;5950.242000;0
